Unnamed: 0,comment,title,date,name,stars,sentiment
3202,"Ricordo di aver visto questo tratto di muro poco dopo la riunificazione tedesca e si trattava di una testimonianza straordinariamente potente dell'arte che prendeva il sopravvento sulle sciagure della storia. Le opere erano tutte fortemente legate alla situazione e ricche di significato.Oggi questo legame è molto sbiadito. Al di là di alcune immagini simboliche che sono rimaste (e che vale comunque la pena vedere), il Muro è nient'altro che uno spazio, come tanti altri, da riempire con soggetti di ogni tipo, per vedere i quali ci si deve far largo tra persone impegnate a farsi selfie, venditori dei soliti frammenti di muro (chissà di quale muro...) e imbonitori che fermano i turisti con il gioco delle tre carte.Peccato. Così ridotta, la East Side Gallery ha il sapore dell'occasione perduta, finendo per ridicolizzare (inopportunamente) un pezzo di storia che meriterebbe maggior rispetto",Un'occasione perduta, 8 aprile 2019,schlenkerla,2.0,negative
6347,Il parlMento non è niente di che ma è la cupola che rende questo posto  da visitare e sopratutto di notte poichè si vede un bel panorama,Bella  cupola, 30 settembre 2019,Vittoria O,3.0,neutral
1109,"Non è davvero un must - vedere attrazione a Milano, ma fare rientro da se vi capita di essere in zona.",Non deve, 17 settembre 2018,Nemix207,3.0,neutral
3778,"I Navigli avrebbero le carte in regola per essere il fiore all'occhiello di Milano ma purtroppo incuria, mancanza di controlli e uno sciagurato progetto di ""riqualificazione"" abortito prima di iniziare mi impongono a malincuore di sconsigliare la visita a chiunque. Ci sono bei locali, trattorie e ristoranti per tutti i gusti, di giorno merita una visita il caratteristico vicolo delle lavandaie, ma...... i ponti e le rive sono in pessimo stato, la passeggiata del Naviglio Grande è resa impossibile dall'interminabile sequenza di venditori ambulanti abusivi che, nel caso (purtroppo estremamente raro) appaiano dei vigili scappano all'impazzata rischiando di travolgere chi si trovi nei paraggi. Sedersi all'aperto significa essere importuntati ogni 5 minuti da venditori di cianfrusaglie. La Darsena è oramai inqualificabile. Parcheggio impossibile. Mi dispiace fare queste considerazioni, ma spero che i turisti non vedano i Navigli affinché non si facciano una pessima opinione della mia città adottiva.","da vitare, purtroppo: oramai vederli fa male a chi ama Milano", 8 febbraio 2011,ciorale,1.0,negative
12483,Spettacolare.. consiglio di noleggiare bici per il giro classico anche se a piedi è tutt altra cosa ma molto stancante..,Bellissimo, 7 agosto 2018,m4rkus1986,5.0,positive
4028,"Uno dei musei più famosi al mondo. Io ero andato solo per vedere Goya (periodo camere nere) e di questo sono rimasto soddisfatto. Per il resto non ho capito la strutturazione del museo. Anche l’audio guida era difficile da seguire e, come me, molti visitatori si rivolgevano spesso al personale del museo x chiedere informazioni. Molto utile prenotazione on line che ci ha permesso di superare le code ",Bello ma male organizzato , 6 maggio 2023,valerio c,3.0,neutral
13618,"Sono stata a Milano per una settimana di vacanza insieme al mio ragazzo con l'intenzione di scoprire una città per noi mai vista e di andare anche ai famosi navigli: una delusione unica ! Canale sporco, dentro c'era di tutto, una desolazione disarmante, edifici fatiscenti e locali nella norma! Insomma dove sarebbe la bellezza di questo posto? Onestamente sono abituata a locali e a luoghi pubblici di gran lunga migliori !",Assolutamente no, 20 gennaio 2015,Maria P,1.0,negative
19391,"E questa sarebbe la zona più bella di Milano? ma stiamo scherzando?!? Senza ombra di dubbio in questa zona si ha la possibilità di trovare una miriade di localini e quindi passare un bel po' di tempo in compagnia di amici o colleghi, ma recensirla non penso sia una bella idea. Questa non è sicuramente la zona più bella di Milano... C'è poco da descrivere...il naviglio è vuoto e puzzolente, un cantiere a cielo aperto in vista dell'expo.  Niente di speciale...",Niente di speciale, 11 gennaio 2015,Turtle1987,2.0,negative
3759,"Zona molto caratteristica , da visitare.Molti l'atelier di pittrici da vedere.Presenti molti locali dove poter sedersi e mangiare .",La zona più bella di Milano, 18 ottobre 2015,elena d,4.0,positive
8091,"Era la tappa obbligata sul lato culturale di Madrid, ma è un museo veramente troppo affollato, suddiviso male, con pessima illuminazione in molte sale, personale impreparato persino sulla locazione delle opere, attenti solo ad impedire di fare foto (nemmeno senza flash)... È l'unico dei tre musei visitati a Madrid che non le permette in nessuna sala, nemmeno alle statue di marmo (Sic!).Sopravvalutato... Anche se le opere interessanti ci sono, sono gestite male.","Grande fama, ma un po'sopravvalutato", 27 agosto 2017,Beppe C,2.0,negative
2222,Il mio ragazzo ed io avevamo deciso di visitare questa chiesa lette le numerose recensioni positive. Peccato che la chiesa era chiusa e da fuori non è granché. ,Delusa, 4 gennaio 2017,Elisa F,2.0,negative
15590,"Sono senza parole un capolavoro di arte cultura che fa di quest opera una tra le più belle al mondo forse un po trascurata negli anni scorsi,ma oggi sempre di più valorizzata",Visita duomo, 24 febbraio 2020,marco s,5.0,positive
760,Posto molto tranquillo per una piacevole passeggiata pieno di locali e negozietti...nel complesso niente di speciale,Niente di speciale, 2 novembre 2012,Alinap1982,3.0,neutral
8698,Comodo per passarci non lontano dal Parlamento.Installazione moderna per la sensibilità del simbolismo ma non lo consiglio,Simbolico ma nulla di che, 14 agosto 2019,Fabio F,3.0,neutral
541,"Avevo letto ottime recensioni di questa ""galleria a cielo aperto"" così abbiamo deciso di andarci. Abbiamo percorso tutto il muro ma sinceramente non l'abbiamo trovato così emozionante come molti lo descrivono. Esistono diversi luoghi molto più interessanti e toccanti per ricordare il muro, la storia della città ed i suoi avvenimenti . La maggior parte dei murales inoltre sono stati rovinati.Dopo aver camminato in lungo e in largo per la città e aver goduto della vista di splendidi e molto spesso enormi murales sui muri degli edifici questa è la parte che mi ha entusiasmato di meno. Decisamente meglio camminare all'interno del muro lungo la Sprea o visitare il quartiere di Kreuzberg",Luogo turistico poco interessante, 5 gennaio 2019,ELisa,2.0,negative
6302,"Molto suggestiva, soprattutto la sera. È raggiungibile tranquillamente coi mezzi. Quando siamo stati noi c'erano tanti manifestanti di stati diversi ma con dimostrazioni composte e rispettose. ",Molto bella! , 23 novembre 2019,Laura R,5.0,positive
18879,"Dall'esterno il sito non ci ha trasmesso molto. Una visita alla sola parte in superficie (gratuita) non richiede più di qualche minuto. Le sensazioni che dovrebbe trasmettere questo memoriale purtroppo sono in buona parte rovinate dagli immancabili selfie inappropriati, ragazzini (ma non solo) che si arrampicano su questi parallelepipedi di cemento e schiamazzi vari, comportamenti assolutamente non tenuti a bada dai pochi addetti alla sicurezza. Ci sono molti altri siti in Germania (e non solo) dove l'orrore dell'olocausto è ricordato in modo più efficace.","Probabilmente il centro visite sotterraneo vale la visita, ma...", 6 gennaio 2019,zedi84,2.0,negative
11073,"Dopo aver visto Uffizi, Louvre, MoMa, Guggenheim di NYC, e altri...non poteva mancare il Prado. Purtroppo l’aspettativa era alta e invece ho trovato un museo caotico, dove era molto difficile seguire un percorso logico fra le opere d’arte. Inoltre è vietato fare foto e questo era ricordato da decine di inservienti urlanti senza che neanche  un cartello menzionasse quel divieto. Non entro nel merito delle opere esposte perchè sicuramente non ho la competenza necessaria, ma dal mio piccolo posso dire che Louvre e Uffizi hanno sicuramente una marcia in più...anche due o tre... ",Insomma...mi aspettavo di più!, 17 agosto 2019,LucaPoletti,2.0,negative
14775,Da non perdere il polmone verde di new york. Io l ho visitato ed ho fatto parecchi pic nic sulle panchine del parco. Fatelo anche voi e dopo preparatevi per un po' di jogging o per pattinare.,Da non perdere, 13 gennaio 2017,Ylenia P,3.0,neutral
6736,"Ho raggiunto i navigli scendendo alla fermata Porta Genova della metropolitana m2 (linea verde). Sono stata due volte sui navigli, la prima di giorno e ho visto anche il mercato dell'antiquariato, la seconda di sera durante il periodo natalizio con l'illuminazione. Devo dire che dall'illuminazione natalizia mi aspettavo di più. Molto carino il vicolo dei lavandai (recensito a parte) e le chiese che si affacciano sui navigli. Forse è una mia impressione ma la zona mi è apparsa un pochino in degrado, forse si potrebbe fare qualcosa in più per rivalutare quest'area di Milano peraltro davvero bella. Ci sono tanti localini per aperitivi e ristorantini lungo i navigli, è piacevole e romantico passeggiare lungo i canali!",Una bella zona di Milano, 8 marzo 2014,Biomed89,3.0,neutral
2689,"Il Museo del Prado è una delle pinacoteche più importanti del mondo. Per chi non è molto appassionato consiglio la visita gratuita tutti i giorni dalle 18:00 alle 20 dal lunedì al Sabato, la domenica alle 17. Arrivate un po prima per la fila. Un po lenti per entrare a causa dei controlli. ",Culturale, 19 marzo 2018,Bigino51,3.0,neutral
2629,Gradevole passeggiata ma non esaltante. Utili le postazioni di ricarica per smartphone  in mezzo al verde. ,Gradevole passeggiata , 19 settembre 2015,stregadibn,3.0,neutral
3221,"Immenso museo con stupende opere al suo interno, ha deluso per la disorganizzazione: artisti sparpagliati di qua e di la, piantina museale con indicazioni non corrispondenti alla realtà.Riorganizzando l’esposizione guadagnerebbe enormemente.",Disorganizzato, 2 dicembre 2018,Rocca_67,2.0,negative
16752,"Durante il nostro breve soggiorno a Milano, abbiamo avuto il piacere  di visitare anche il quartiere dei Navigli, che comprende il Naviglio Grande e il Naviglio Pavese.Abbiamo fatto una piacevole passeggiata lungo il Naviglio Grande.Una moltitudine di bar, pizzerie, ristoranti e negozi di ogni genere costeggiano entrambe le sponde del canale artificiale.Ovviamente, essendo di mattina, gran parte dei negozi erano chiusi.Se fossimo andati in un orario legato ai momenti dell'aperitivo, cena e dopocena  con tutti i locali aperti e tanta gente, probabilmente avrei dato un pallino in più.",I Navigli, 7 marzo 2023,07roberta,3.0,neutral
5984,Tra il Museo del Terrore ed un pezzo di muro si trova questa mostra fotografica esterna che propone e spiega l'avvento del Nazismo in Germania tra il 1930/33.In se e per se si vedono delle immagini che non avevo mai visto prima e pensandole nel contesto in cui sono state fatte ti fanno riflettere.E' un percorso lungo 100/150 metri nulla di più ... Mi ha trasmesso tristezza e non certo qualcosa su cui vantarsi.,"""E' un percorso tra la triste realtà della storia recente""", 2 ottobre 2018,Paolo Ivo P,3.0,neutral
3917,"Via auto, percorsi solo pedonali con pavimentazione adatta; ripristinare il tram nei tratti lungo i Navigli, appunto per servire le aree pedonali e ridare il caratteristico aspetto alla zona",Si può fare di meglio, 3 luglio 2012,Luca G,2.0,negative
4172,La maggior parte delle grandi città hanno un fiume che scorre attraverso di loro ma non Milano. Questi canali navigabili vecchie sono tutto ciò che è rimasto di un canale antico sistema che ha portato le merci in città. Gradevole area moderna e bordo piacevole fare una passeggiata lungo le acque.,Solo canali navigabili a Milano, 16 aprile 2013,Steve-and-Andie,3.0,neutral
3428,"Chissà cosa pensavo, ragazzi, è piccolissima, meno dell'arco di traiano (non enorme ma almeno bellissimo). Non odora di storia, troppo nuova, troppo pulita, come d'altronde tutto in questa bellissima città. Non da nessun senso di grandezza diversamente dagli altri edifici pubblici. Forse l'unica cosa che mi ha deluso",Microscopica , 23 agosto 2019,NicholausEymerich,2.0,negative
7741,"atmosfera da festa di quartiere in un ambiente suggestivo, popolato da fauna giovanilistica. Musica discreta, prezzi amatoriali.",Una birra sui Navigli, 16 febbraio 2013,Maria Luisa S,3.0,neutral
4696,"Manutenzione pessima, strato di polvere evidente dappertutto, sopra le opere, le cornici....non volevo credere ai miei occhi!Davvero da non credere. Delusa.",Visita , 3 maggio 2019,Gabriella P,1.0,negative
1425,"Tanti ragazzi della mia età lo trovano un posto molto bello, a me ha fatto solo tristezza, l'acqua è putrida e puzza. ",Deludente, 7 gennaio 2020,Maria Cristina M,3.0,neutral
9642,"Galleria del muro a cielo aperto. Come trasformare un orrore in un'opera d'arte. Piacevole passeggiata lungo quel che è stato lasciato del muro e offerto ad artisti da tutto il mondo per celebrarne la caduta. Dai dipinti murali più famosi a quelli meno. Da gustarsi tutto il 1,3 km del percorso!",Bellissimo, 14 maggio 2019,xcrix,5.0,positive
273,Un parco stupendo tenuto veramente bene....invivibile dal mio punto di vista il sabato e alla domenica....Durante la settimana e molto più tranquillo...,Un parco magnifico, 28 giugno 2016,Andrea  R,5.0,positive
12567,"Non è facile andare al Prado noi ci abbiamo tentato 3 volte e sempre file chilometriche ,stamane abbiamo deciso di fare la fila e ci è  voluto un'ora per entrare una volta entrati al Prado non si va per l'opera importante devi vedere tutta la pittura dall' 1600 in avanti e se non sei uno studioso della storia dell' arte non ti ci raccapizzi facilmente un solo Caravaggio molto Goya e Grieco ma per noi meglio il Thissen",Visita stressante, 2 gennaio 2018,A D F,3.0,neutral
9070,"Caratteristico angolo della Milano dell'800. E' consigliabileun giro a piedi fra le vecchie strade, ponti alla scoperta dinegozi curiosi,  bistrot, caffetterie, piccole trattorie, vecchie osterie accoglienti.",un  ricordo dei canali a Milano, 14 febbraio 2019,gior1944gio,3.0,neutral
